ID,Pred
2021_1101_1104,0.7303007297949881
2021_1101_1111,0.6332732166482388
2021_1101_1116,0.7037631623667318
2021_1101_1124,0.6617849999180015
2021_1101_1140,0.6903216147046672
2021_1101_1155,0.5762291705096871
2021_1101_1156,0.7557845759538985
2021_1101_1159,0.6644101021689452
2021_1101_1160,0.6075658147186459
2021_1101_1163,0.6914732713179013
2021_1101_1166,0.6519452760099596
2021_1101_1179,0.650173433201268
2021_1101_1180,0.6575558639205367
2021_1101_1186,0.7018108068389738
2021_1101_1196,0.7407255116655037
2021_1101_1199,0.75657622284101
2021_1101_1207,0.6745217271046946
2021_1101_1210,0.6837447684326379
2021_1101_1211,0.6704235756045036
2021_1101_1213,0.5931175365956124
2021_1101_1216,0.5685120372150925
2021_1101_1222,0.6200618010006392
2021_1101_1228,0.7042344771796494
2021_1101_1233,0.7514170794685369
2021_1101_1234,0.6567741487177594
2021_1101_1242,0.6374961522359311
2021_1101_1251,0.5932036551853318
2021_1101_1260,0.4541453548818114
2021_1101_1261,0.7561000640510176
2021_1101_1268,0.5964277370525773
2021_1101_1276,0.6287419557878197
2021_1101_1277,0.7653568018362955
2021_1101_1281,0.7732923276151644
2021_1101_1287,0.5622961661204787
2021_1101_1291,0.5994264700992711
2021_1101_1313,0.7684711338114728
2021_1101_1314,0.6659291020983186
2021_1101_1317,0.603581811505282
2021_1101_1325,0.7484070730543191
2021_1101_1326,0.7345403186598286
2021_1101_1328,0.6386382223511754
2021_1101_1329,0.7481881961841096
2021_1101_1331,0.8061727429054302
2021_1101_1332,0.6543042798391733
2021_1101_1333,0.7468521946410029
2021_1101_1345,0.6327245918744929
2021_1101_1353,0.7066140802996679
2021_1101_1361,0.5961328011236124
2021_1101_1364,0.6291433968333896
2021_1101_1382,0.5395176343417025
2021_1101_1393,0.6785848319378892
2021_1101_1397,0.6321991300100415
2021_1101_1400,0.7349565310497754
2021_1101_1403,0.6414307804246652
2021_1101_1411,0.7329403296203638
2021_1101_1417,0.6638360014346747
2021_1101_1422,0.705248529928751
2021_1101_1425,0.6132628474134899
2021_1101_1429,0.5756527762961391
2021_1101_1433,0.6854261923795417
2021_1101_1437,0.6076246272815932
2021_1101_1438,0.537107654869804
2021_1101_1439,0.6421082014668306
2021_1101_1452,0.7129842445582181
2021_1101_1455,0.693237828246113
2021_1101_1457,0.6724597202941359
2021_1101_1458,0.6233778080943682
2021_1104_1111,0.4633223847929456
2021_1104_1116,0.5429000900468867
2021_1104_1124,0.49450013157647754
2021_1104_1140,0.5270645214941159
2021_1104_1155,0.4046934374586224
2021_1104_1156,0.6074119443372568
2021_1104_1159,0.49743762436950917
2021_1104_1160,0.4363060198015634
2021_1104_1163,0.528408549894458
2021_1104_1166,0.48359129522499344
2021_1104_1179,0.48164383767300184
2021_1104_1180,0.4897918896814936
2021_1104_1186,0.5405796485714901
2021_1104_1196,0.588188928532854
2021_1104_1199,0.6084353722724128
2021_1104_1207,0.5088612909054024
2021_1104_1210,0.5194341588035455
2021_1104_1211,0.5042104367169572
2021_1104_1213,0.42155552205694846
2021_1104_1216,0.39712077573508014
2021_1104_1222,0.44931252603127886
2021_1104_1228,0.5434613118205635
2021_1104_1233,0.6017890518809375
2021_1104_1234,0.4889248634138754
2021_1104_1242,0.4678578481281865
2021_1104_1251,0.42164254428999676
2021_1104_1260,0.29375944032258494
2021_1104_1261,0.6078196459503756
2021_1104_1268,0.4249081412084309
2021_1104_1276,0.45848685168807907
2021_1104_1277,0.6198747824537638
2021_1104_1281,0.6303541564159167
2021_1104_1287,0.3910803916895964
2021_1104_1291,0.42795898482630174
2021_1104_1313,0.6239713555782903
2021_1104_1314,0.4991426682029572
2021_1104_1317,0.4322081976990533
2021_1104_1325,0.5979366937563166
2021_1104_1326,0.5804260508023681
2021_1104_1328,0.46908927436880266
2021_1104_1329,0.5976572867779834
2021_1104_1331,0.6752596630662914
2021_1104_1332,0.4861920702000291
2021_1104_1333,0.5959539322701077
2021_1104_1345,0.46273521446160265
2021_1104_1353,0.5463010895475963
2021_1104_1361,0.4246087841197373
2021_1104_1364,0.45891395853482747
2021_1104_1382,0.36938445962737393
2021_1104_1393,0.5135008553645379
2021_1104_1397,0.46217327612093856
2021_1104_1400,0.5809460457184062
2021_1104_1403,0.4721090454612607
2021_1104_1411,0.5784302859986636
2021_1104_1417,0.4967942186354775
2021_1104_1422,0.5446701885071654
2021_1104_1425,0.44220672564486274
2021_1104_1429,0.4041249978448713
2021_1104_1433,0.5213776569351797
2021_1104_1437,0.4363666882505731
2021_1104_1438,0.367128549338033
2021_1104_1439,0.47284345627535757
2021_1104_1452,0.5539548262456945
2021_1104_1455,0.5304724533877628
2021_1104_1457,0.5065175989955326
2021_1104_1458,0.4528036581005631
2021_1111_1116,0.2564611609677091
2021_1111_1124,0.22123782529228025
2021_1111_1140,0.2445113398010495
2021_1111_1155,0.16487225279747614
2021_1111_1156,0.3100210850250752
2021_1111_1159,0.22326901476694744
2021_1111_1160,0.18352659880260763
2021_1111_1163,0.24550888337609333
2021_1111_1166,0.21380751880723345
2021_1111_1179,0.21249943639475377
2021_1111_1180,0.21800928675746847
2021_1111_1186,0.2546828685211683
2021_1111_1196,0.29318118494064815
2021_1111_1199,0.3109403031253737
2021_1111_1207,0.2312941318007745
2021_1111_1210,0.23890516960918365
2021_1111_1211,0.2280024605168957
2021_1111_1213,0.1746738444049107
2021_1111_1216,0.1605766840166806
2021_1111_1222,0.19155838111882584
2021_1111_1228,0.256892690128867
2021_1111_1233,0.305012309160549
2021_1111_1234,0.2174183505966061
2021_1111_1242,0.20339432096565502
2021_1111_1251,0.17472529679031845
2021_1111_1260,0.10777604062388944
2021_1111_1261,0.3103869913738717
2021_1111_1268,0.17666267550190992
2021_1111_1276,0.19735588176211802
2021_1111_1277,0.32137711878682634
2021_1111_1281,0.3312070879894616
2021_1111_1287,0.15719610568681647
2021_1111_1291,0.17848429806965446
2021_1111_1313,0.32518859470917266
2021_1111_1314,0.22445401624284378
2021_1111_1317,0.18104040907885166
2021_1111_1325,0.3016207717555698
2021_1111_1326,0.28660210284967036
2021_1111_1328,0.20419677008686596
2021_1111_1329,0.3013760398308849
2021_1111_1331,0.37650822417373003
2021_1111_1332,0.21556303372898805
2021_1111_1333,0.2998877128242424
2021_1111_1345,0.2000786063856785
2021_1111_1353,0.25908482975773783
2021_1111_1361,0.17648454108917924
2021_1111_1364,0.19762850877240293
2021_1111_1382,0.14537756998276138
2021_1111_1393,0.2346118695473101
2021_1111_1397,0.19971706506023781
2021_1111_1400,0.2870389479172322
2021_1111_1403,0.20617350647743632
2021_1111_1411,0.2849305479005158
2021_1111_1417,0.22282300017278225
2021_1111_1422,0.2578241107999662
2021_1111_1425,0.18714363051075988
2021_1111_1429,0.16454756025713785
2021_1111_1433,0.24032394823164618
2021_1111_1437,0.18356356428931064
2021_1111_1438,0.14417694026293526
2021_1111_1439,0.20665617773873174
2021_1111_1452,0.2650655460122154
2021_1111_1455,0.24704666174385215
2021_1111_1457,0.2296311297839429
2021_1111_1458,0.19375141172241295
2021_1116_1124,0.598832201127183
2021_1116_1140,0.6297083879372186
2021_1116_1155,0.5091628064094414
2021_1116_1156,0.7024617904706016
