ID,Pred
2021_1101_1104,0.5323160768333176
2021_1101_1111,0.7441017148634258
2021_1101_1116,0.43067368808098416
2021_1101_1124,0.20542248466993449
2021_1101_1140,0.7872919961484416
2021_1101_1155,0.6845775737914759
2021_1101_1156,0.8745035174220046
2021_1101_1159,0.382327861516985
2021_1101_1160,0.5236561399646196
2021_1101_1163,0.48328907350035405
2021_1101_1166,0.6488424160946414
2021_1101_1179,0.3523586657526826
2021_1101_1180,0.7608640011363584
2021_1101_1186,0.7405622493737138
2021_1101_1196,0.5763019547641041
2021_1101_1199,0.5675728051160928
2021_1101_1207,0.9023088812257916
2021_1101_1210,0.7485026260833169
2021_1101_1211,0.223816694323141
2021_1101_1213,0.6704858933670975
2021_1101_1216,0.7173726298921983
2021_1101_1222,0.14352566698913355
2021_1101_1228,0.6947270444414309
2021_1101_1233,0.8139089539668691
2021_1101_1234,0.6258998840210044
2021_1101_1242,0.746961311858376
2021_1101_1251,0.5732695440818083
2021_1101_1260,0.5210841475525233
2021_1101_1261,0.6438802075070332
2021_1101_1268,0.8320164698443362
2021_1101_1276,0.5473825286821903
2021_1101_1277,0.9311574965664716
2021_1101_1281,0.8701541747704109
2021_1101_1287,0.7716558862699102
2021_1101_1291,0.8192753041586672
2021_1101_1313,0.7929853421147318
2021_1101_1314,0.6019728061083326
2021_1101_1317,0.6151861832657897
2021_1101_1325,0.7549414235519945
2021_1101_1326,0.7520482541471929
2021_1101_1328,0.7192182252074287
2021_1101_1329,0.7750835273027082
2021_1101_1331,0.8417282074898143
2021_1101_1332,0.5672460233705003
2021_1101_1333,0.9007528703239731
2021_1101_1345,0.6661116758387816
2021_1101_1353,0.8027919777318833
2021_1101_1361,0.4351922894022861
2021_1101_1364,0.6339849220357298
2021_1101_1382,0.448636944667285
2021_1101_1393,0.54680595270085
2021_1101_1397,0.5606267933354521
2021_1101_1400,0.8140958827983442
2021_1101_1403,0.5718171461614165
2021_1101_1411,0.8091727222415284
2021_1101_1417,0.7645613034319142
2021_1101_1422,0.6383526913201679
2021_1101_1425,0.6302063154739806
2021_1101_1429,0.4584837747857696
2021_1101_1433,0.6551737450474687
2021_1101_1437,0.5721809942729863
2021_1101_1438,0.5168725768281051
2021_1101_1439,0.6330554231478747
2021_1101_1452,0.8160594671891619
2021_1101_1455,0.8479042750805685
2021_1101_1457,0.6552474244774843
2021_1101_1458,0.7080319060862869
2021_1104_1111,0.7186989453368837
2021_1104_1116,0.39927576702836365
2021_1104_1124,0.18510705855811024
2021_1104_1140,0.7648216033869921
2021_1104_1155,0.6559976203579722
2021_1104_1156,0.8596031749864317
2021_1104_1159,0.3522736807655685
2021_1104_1160,0.4913295327782611
2021_1104_1163,0.451094556317095
2021_1104_1166,0.6188274203403071
2021_1104_1179,0.3234267506947033
2021_1104_1180,0.7365360436581306
2021_1104_1186,0.7149427225143958
2021_1104_1196,0.5444399477508407
2021_1104_1199,0.535583356393246
2021_1104_1207,0.8902957541704054
2021_1104_1210,0.7233743192657841
2021_1104_1211,0.20214494953363576
2021_1104_1213,0.6412981394221433
2021_1104_1216,0.6904204110507439
2021_1104_1222,0.12834283876825794
2021_1104_1228,0.6666188712883355
2021_1104_1233,0.7935128999555383
2021_1104_1234,0.5951474762946279
2021_1104_1242,0.7217362561118418
2021_1104_1251,0.5413609790738262
2021_1104_1260,0.4887534040011208
2021_1104_1261,0.6136935945184092
2021_1104_1268,0.8131494306853835
2021_1104_1276,0.515175322710561
2021_1104_1277,0.9223867533323954
2021_1104_1281,0.854823158133147
2021_1104_1287,0.7480622834404073
2021_1104_1291,0.7993223975519512
2021_1104_1313,0.7709414055106217
2021_1104_1314,0.5706028873032775
2021_1104_1317,0.5841382302561896
2021_1104_1325,0.7302245783391417
2021_1104_1326,0.7271450678142081
2021_1104_1328,0.6923665326105343
2021_1104_1329,0.7517301384235779
2021_1104_1331,0.8237208387031912
2021_1104_1332,0.5352521951057447
2021_1104_1333,0.8885720292042775
2021_1104_1345,0.6367463786179453
2021_1104_1353,0.781504569712116
2021_1104_1361,0.4036985323885451
2021_1104_1364,0.6034760801520985
2021_1104_1382,0.4168883771797424
2021_1104_1393,0.5145941014127083
2021_1104_1397,0.528550321305706
2021_1104_1400,0.7937151240206832
2021_1104_1403,0.5398871443210824
2021_1104_1411,0.7883925262921698
2021_1104_1417,0.7404811882734142
2021_1104_1422,0.6079828014821855
2021_1104_1425,0.599581438382605
2021_1104_1429,0.4265774998518053
2021_1104_1433,0.6253874706211165
2021_1104_1437,0.5402563102741507
2021_1104_1438,0.4845387652857933
2021_1104_1439,0.6025176789504278
2021_1104_1452,0.7958399917599457
2021_1104_1455,0.8304580531425424
2021_1104_1457,0.6254638762122762
2021_1104_1458,0.6805855433166291
2021_1111_1116,0.20644480504734197
2021_1111_1124,0.08165060147144734
2021_1111_1140,0.5600319928171804
2021_1111_1155,0.4273924837291924
2021_1111_1156,0.7055755942133156
2021_1111_1159,0.17551039916582087
2021_1111_1160,0.274344315558202
2021_1111_1163,0.2433766067252863
2021_1111_1166,0.388545050600735
2021_1111_1179,0.157615982123184
2021_1111_1180,0.5224936205376288
2021_1111_1186,0.4953766188864728
2021_1111_1196,0.3186948472564787
2021_1111_1199,0.3110035271244905
2021_1111_1207,0.7605613030873049
2021_1111_1210,0.5058135406656545
2021_1111_1211,0.09022027933467265
2021_1111_1213,0.41168513789012695
2021_1111_1216,0.4660720029525073
2021_1111_1222,0.05449050723631529
2021_1111_1228,0.4390362655357558
2021_1111_1233,0.6006623124814209
2021_1111_1234,0.36523358416960694
2021_1111_1242,0.5037709394961372
2021_1111_1251,0.31600696023925184
2021_1111_1260,0.2722968599939919
2021_1111_1261,0.3834000606554682
2021_1111_1268,0.6300891630029353
2021_1111_1276,0.29374041700461784
2021_1111_1277,0.8230602521945113
2021_1111_1281,0.6973975382286612
2021_1111_1287,0.5375039249623664
2021_1111_1291,0.6092256317189548
2021_1111_1313,0.5684740901733827
2021_1111_1314,0.3421573586776731
2021_1111_1317,0.35475066456895227
2021_1111_1325,0.5144349721450839
2021_1111_1326,0.5105432823462799
2021_1111_1328,0.4683424311817267
2021_1111_1329,0.5423618881647672
2021_1111_1331,0.6465152525772732
2021_1111_1332,0.31071832208732425
2021_1111_1333,0.7573546973801678
2021_1111_1345,0.4069143278938537
2021_1111_1353,0.583327818711815
2021_1111_1361,0.20947641871836453
2021_1111_1364,0.37331152434103265
2021_1111_1382,0.21864734179933237
2021_1111_1393,0.29325790726539097
2021_1111_1397,0.3049829078174215
2021_1111_1400,0.6009584271926295
2021_1111_1403,0.3147256372773491
2021_1111_1411,0.59321128890968
2021_1111_1417,0.5275881241885845
2021_1111_1422,0.37773680717628266
2021_1111_1425,0.36951804860067444
2021_1111_1429,0.22551090201095977
2021_1111_1433,0.3951949050921521
2021_1111_1437,0.3150462614335382
2021_1111_1438,0.26896678286994397
2021_1111_1439,0.3723753842661256
2021_1111_1452,0.6040783956465429
2021_1111_1455,0.657206646223712
2021_1111_1457,0.39527286172068254
2021_1111_1458,0.45473865935178315
2021_1116_1124,0.2547210662983727
2021_1116_1140,0.8303107453884904
2021_1116_1155,0.741550224739081
