ID,Pred
2021_1101_1104,0.06725818759729037
2021_1101_1111,0.8716087936847187
2021_1101_1116,0.08169608104232341
2021_1101_1124,0.058617264197960595
2021_1101_1140,0.1023401147861657
2021_1101_1155,0.11012084760458106
2021_1101_1156,0.5314988450379237
2021_1101_1159,0.8044667152362638
2021_1101_1160,0.1008637702989164
2021_1101_1163,0.09482724083581186
2021_1101_1166,0.10273737390648432
2021_1101_1179,0.17875439230745957
2021_1101_1180,0.8506913018564795
2021_1101_1186,0.659680644703116
2021_1101_1196,0.11008690090340999
2021_1101_1199,0.08733695046881386
2021_1101_1207,0.18986949144854148
2021_1101_1210,0.1337769166137381
2021_1101_1211,0.054429320596518706
2021_1101_1213,0.6692385976760983
2021_1101_1216,0.8666439438161495
2021_1101_1222,0.06144590003349316
2021_1101_1228,0.07048228452072776
2021_1101_1233,0.8537438553824148
2021_1101_1234,0.07897984305651104
2021_1101_1242,0.09457324469160604
2021_1101_1251,0.6093499993434747
2021_1101_1260,0.09741044584366047
2021_1101_1261,0.11310960078189246
2021_1101_1268,0.13740000902483368
2021_1101_1276,0.06940292461994557
2021_1101_1277,0.1417310829553811
2021_1101_1281,0.12963740737848692
2021_1101_1287,0.5002106809028581
2021_1101_1291,0.8920318514582933
2021_1101_1313,0.8876316938382093
2021_1101_1314,0.09735836222334746
2021_1101_1317,0.31974204863100997
2021_1101_1325,0.33275537201612515
2021_1101_1326,0.08396621258020023
2021_1101_1328,0.16481941259729196
2021_1101_1329,0.10676843674359818
2021_1101_1331,0.7582033430024739
2021_1101_1332,0.11909653858960234
2021_1101_1333,0.3025812639503072
2021_1101_1345,0.08872091374339977
2021_1101_1353,0.11442191141117634
2021_1101_1361,0.08913497198764114
2021_1101_1364,0.2808686294755289
2021_1101_1382,0.09734105659824886
2021_1101_1393,0.13862070305965882
2021_1101_1397,0.09632288405336042
2021_1101_1400,0.10298212278334228
2021_1101_1403,0.12180614989035723
2021_1101_1411,0.8977435011101281
2021_1101_1417,0.14979358517431668
2021_1101_1422,0.47699047536546435
2021_1101_1425,0.09492843330358759
2021_1101_1429,0.14817341007974785
2021_1101_1433,0.1393356557226687
2021_1101_1437,0.0923009544461607
2021_1101_1438,0.08930742488506617
2021_1101_1439,0.149937571862966
2021_1101_1452,0.11289609679402884
2021_1101_1455,0.19632091779728478
2021_1101_1457,0.49241454373600385
2021_1101_1458,0.09590304494902833
2021_1104_1111,0.9412474677453803
2021_1104_1116,0.7174123952213698
2021_1104_1124,0.3815605448280612
2021_1104_1140,0.7543936546241415
2021_1104_1155,0.7949867449428943
2021_1104_1156,0.9318959198577598
2021_1104_1159,0.9259448128226992
2021_1104_1160,0.7886487216831831
2021_1104_1163,0.78361811169534
2021_1104_1166,0.7892044411389885
2021_1104_1179,0.882384202977931
2021_1104_1180,0.9415552946101052
2021_1104_1186,0.9339999038898789
2021_1104_1196,0.8212862364502956
2021_1104_1199,0.7383735640391894
2021_1104_1207,0.8974131814700439
2021_1104_1210,0.8548492687034557
2021_1104_1211,0.16100571841194072
2021_1104_1213,0.9355035053936349
2021_1104_1216,0.9443623419976434
2021_1104_1222,0.45894010911308414
2021_1104_1228,0.2561955585690194
2021_1104_1233,0.9385610952709098
2021_1104_1234,0.5146494705001354
2021_1104_1242,0.6980089481083634
2021_1104_1251,0.9328579292632497
2021_1104_1260,0.740486167243749
2021_1104_1261,0.8276056199120212
2021_1104_1268,0.8534121239965415
2021_1104_1276,0.2839670642015692
2021_1104_1277,0.8588835991274163
2021_1104_1281,0.8441407089693542
2021_1104_1287,0.9353983103678495
2021_1104_1291,0.945376999422515
2021_1104_1313,0.9386039154290055
2021_1104_1314,0.7739383931373617
2021_1104_1317,0.9202488640500974
2021_1104_1325,0.9178293041620673
2021_1104_1326,0.5882680919004332
2021_1104_1328,0.8850714458306882
2021_1104_1329,0.7929909889034146
2021_1104_1331,0.9347815722371403
2021_1104_1332,0.8398133590937493
2021_1104_1333,0.9194752339654085
2021_1104_1345,0.671325136365122
2021_1104_1353,0.8156808350305876
2021_1104_1361,0.7413459621512514
2021_1104_1364,0.9150257196909499
2021_1104_1382,0.7794583150840637
2021_1104_1393,0.8646579332169811
2021_1104_1397,0.767812090439472
2021_1104_1400,0.7658841955309297
2021_1104_1403,0.8430526597590704
2021_1104_1411,0.940595133037564
2021_1104_1417,0.8729109102149837
2021_1104_1422,0.9207716845604004
2021_1104_1425,0.7421972448639486
2021_1104_1429,0.8727850078543068
2021_1104_1433,0.8641248998212535
2021_1104_1437,0.7288810869060133
2021_1104_1438,0.6910118543695273
2021_1104_1439,0.8747629077386945
2021_1104_1452,0.8046867421613002
2021_1104_1455,0.8993479437816131
2021_1104_1457,0.9276848811378345
2021_1104_1458,0.72619667660884
2021_1111_1116,0.06951515285557121
2021_1111_1124,0.06315541293295011
2021_1111_1140,0.08806068633025028
2021_1111_1155,0.08698006727986181
2021_1111_1156,0.1671906656743208
2021_1111_1159,0.37671143842755755
2021_1111_1160,0.0780805910125388
2021_1111_1163,0.07292354056459113
2021_1111_1166,0.08034730142895699
2021_1111_1179,0.08353834521317935
2021_1111_1180,0.4601200479047711
2021_1111_1186,0.20756531933909977
2021_1111_1196,0.07794482971721003
2021_1111_1199,0.07187966314671405
2021_1111_1207,0.10977586840113794
2021_1111_1210,0.0912099757715967
2021_1111_1211,0.06276936673431135
2021_1111_1213,0.20943430105594774
2021_1111_1216,0.5038944463730604
2021_1111_1222,0.06416829355125035
2021_1111_1228,0.07558343992878741
2021_1111_1233,0.4802713105586188
2021_1111_1234,0.07759149774097539
2021_1111_1242,0.08472695243313405
2021_1111_1251,0.1804367612309178
2021_1111_1260,0.07943150196139963
2021_1111_1261,0.07829563974095534
2021_1111_1268,0.0996105556965004
2021_1111_1276,0.0732639049153761
2021_1111_1277,0.1014350116603827
2021_1111_1281,0.09362956698214514
2021_1111_1287,0.1564267450551891
2021_1111_1291,0.6256267947555834
2021_1111_1313,0.6404376408035769
2021_1111_1314,0.0775660814195473
2021_1111_1317,0.11395999010200408
2021_1111_1325,0.1153131273568664
2021_1111_1326,0.08087332796011176
2021_1111_1328,0.09322536364704144
2021_1111_1329,0.0846635575425487
2021_1111_1331,0.28598826038676234
2021_1111_1332,0.08039448682049023
2021_1111_1333,0.12436911955000667
2021_1111_1345,0.0799555449578746
2021_1111_1353,0.08747437902227238
2021_1111_1361,0.07383512040926622
2021_1111_1364,0.1071579305411102
2021_1111_1382,0.07569886166740664
2021_1111_1393,0.0817220590511382
2021_1111_1397,0.07741638999546702
2021_1111_1400,0.08680206127883668
2021_1111_1403,0.08211743839927088
2021_1111_1411,0.6942664695564431
2021_1111_1417,0.09502082184734378
2021_1111_1422,0.13622483788241213
2021_1111_1425,0.07948869099257737
2021_1111_1429,0.08298774349168435
2021_1111_1433,0.08798635308218807
2021_1111_1437,0.07823438116009544
2021_1111_1438,0.07767950437985963
2021_1111_1439,0.08837982091910378
2021_1111_1452,0.09003050505332766
2021_1111_1455,0.1052745551872982
2021_1111_1457,0.1453752760979101
2021_1111_1458,0.08279196144657645
2021_1116_1124,0.18852826993916078
2021_1116_1140,0.5197539853838627
2021_1116_1155,0.5875273957940208
2021_1116_1156,0.9138921926980551
2021_1116_1159,0.9191823577226101
