ID,Pred
2021_1101_1104,0.07568942418579742
2021_1101_1111,0.8478404235219431
2021_1101_1116,0.07516437118571168
2021_1101_1124,0.054902788696047845
2021_1101_1140,0.1097886540622113
2021_1101_1155,0.1026817821271946
2021_1101_1156,0.2521208919560929
2021_1101_1159,0.6821071351984784
2021_1101_1160,0.10656544335298622
2021_1101_1163,0.10683635142751541
2021_1101_1166,0.10878676656048795
2021_1101_1179,0.10572741946911104
2021_1101_1180,0.8732715651329608
2021_1101_1186,0.7656414892238886
2021_1101_1196,0.10607836070888309
2021_1101_1199,0.09232357941129328
2021_1101_1207,0.19778165403419176
2021_1101_1210,0.13921648682972768
2021_1101_1211,0.05367732045130608
2021_1101_1213,0.7451473619088071
2021_1101_1216,0.8134683264756299
2021_1101_1222,0.05568471803127511
2021_1101_1228,0.08608853545438136
2021_1101_1233,0.8357384423458526
2021_1101_1234,0.08963618466665745
2021_1101_1242,0.10527465598805029
2021_1101_1251,0.5995398732002651
2021_1101_1260,0.10450502080631374
2021_1101_1261,0.11340243608001917
2021_1101_1268,0.16084951919203022
2021_1101_1276,0.07828258848696622
2021_1101_1277,0.12894030801190243
2021_1101_1281,0.12191033900145502
2021_1101_1287,0.26129854715108525
2021_1101_1291,0.8987510199214617
2021_1101_1313,0.8809428267351568
2021_1101_1314,0.10538365882425209
2021_1101_1317,0.3455521779458963
2021_1101_1325,0.28243551770760533
2021_1101_1326,0.09772537605446334
2021_1101_1328,0.18605444110955602
2021_1101_1329,0.11068906742683153
2021_1101_1331,0.7527609920821141
2021_1101_1332,0.1058106932622174
2021_1101_1333,0.22036227345617942
2021_1101_1345,0.09823348712495407
2021_1101_1353,0.12109773320349594
2021_1101_1361,0.08600884599114388
2021_1101_1364,0.20363457033250654
2021_1101_1382,0.09460320018004549
2021_1101_1393,0.12437646362972417
2021_1101_1397,0.09983933586402219
2021_1101_1400,0.11473528879247304
2021_1101_1403,0.15153315853890748
2021_1101_1411,0.8872120853556543
2021_1101_1417,0.14538259606003595
2021_1101_1422,0.4496842896832993
2021_1101_1425,0.10423533535790847
2021_1101_1429,0.15012144371017594
2021_1101_1433,0.1225641666082916
2021_1101_1437,0.09819159735607187
2021_1101_1438,0.08933666894979934
2021_1101_1439,0.12221789591205941
2021_1101_1452,0.13578258297180157
2021_1101_1455,0.14419737370150826
2021_1101_1457,0.3978001374540967
2021_1101_1458,0.11565273845622784
2021_1104_1111,0.9376805048676652
2021_1104_1116,0.6624236841233719
2021_1104_1124,0.30535225508677283
2021_1104_1140,0.7620524858620679
2021_1104_1155,0.6993512348688071
2021_1104_1156,0.9241254700377516
2021_1104_1159,0.9058009321822622
2021_1104_1160,0.8344104423743149
2021_1104_1163,0.8434473943192836
2021_1104_1166,0.8203540493859265
2021_1104_1179,0.8449597602159648
2021_1104_1180,0.9380749955630959
2021_1104_1186,0.9332190205979571
2021_1104_1196,0.8357061815186899
2021_1104_1199,0.7826121312593757
2021_1104_1207,0.9183812536888629
2021_1104_1210,0.8802879346553529
2021_1104_1211,0.14216149535095932
2021_1104_1213,0.933098497610062
